date,district,crop_type,price,rainfall,temperature,humidity
2023-10-06,Aurangabad,Cotton,1595.68,0.88,21.46,54.47
2023-10-06,Nashik,Soybean,1521.24,1.3,24.44,63.04
2023-10-06,Kolhapur,Cotton,1766.12,0.24,24.86,68.09
2023-10-06,Aurangabad,Wheat,1385.1,1.77,22.66,66.16
2023-10-07,Kolhapur,Cotton,,0.24,25.99,74.6
2023-10-07,Nagpur,Cotton,1896.08,0.38,24.06,52.7
2023-10-07,Aurangabad,Cotton,1337.6,0.03,24.73,
2023-10-07,Nagpur,Rice,1685.39,0.88,22.53,55.97
2023-10-07,Kolhapur,Rice,1526.85,2.3,22.17,62.47
2023-10-07,Aurangabad,Maize,1084.33,2.14,23.03,63.65
2023-10-07,Aurangabad,Rice,1858.31,0.67,25.78,58.6
2023-10-07,Pune,Soybean,1341.14,2.59,22.64,61.15
2023-10-07,Pune,Maize,1540.46,2.2,23.89,64.91
2023-10-07,Kolhapur,Soybean,1454.1,0.23,22.39,57.51
2023-10-07,Pune,Cotton,2395.23,0.71,21.55,57.73
2023-10-07,Kolhapur,Maize,2161.32,0.02,25.01,53.14
2023-10-07,Nagpur,Maize,2172.07,3.36,23.27,64.41
2023-10-07,Aurangabad,Wheat,1191.89,2.28,22.28,76.86
2023-10-07,Pune,Rice,1600.05,1.6,26.95,56.75
2023-10-07,Nashik,Wheat,1878.49,1.07,24.37,63.8
2023-10-07,Nagpur,Wheat,1071.85,0.02,23.14,57.35
2023-10-07,Aurangabad,Soybean,1556.42,0.49,26.0,68.3
2023-10-07,Nagpur,Soybean,2165.54,0.2,22.64,71.86
2023-10-07,Nashik,Cotton,1377.9,0.09,20.38,55.89
2023-10-07,Nashik,Soybean,1704.2,0.55,24.37,66.9
2023-10-07,Pune,Wheat,1152.12,0.71,23.54,59.42
2023-10-07,Nashik,Maize,1504.91,0.33,21.77,60.43
2023-10-07,Kolhapur,Wheat,2137.66,0.44,25.58,49.13
2023-10-07,Nashik,Rice,1676.61,0.05,20.99,53.12
2023-10-08,Kolhapur,Cotton,1741.43,1.57,22.22,
2023-10-08,Pune,Rice,1556.08,0.71,20.88,68.43
2023-10-08,Nashik,Soybean,1664.36,0.78,22.48,63.71
2023-10-08,Nagpur,Rice,1599.55,0.2,,63.52
2023-10-08,Aurangabad,Wheat,1371.14,0.94,24.42,63.17
2023-10-08,Kolhapur,Soybean,1618.23,1.04,24.32,59.38
2023-10-08,Pune,Maize,1559.02,0.31,23.91,56.42
2023-10-08,Nagpur,Soybean,1916.42,0.86,22.87,58.17
2023-10-08,Nashik,Maize,1510.48,0.64,19.83,53.12
2023-10-08,Nashik,Cotton,1459.04,1.34,,58.22
2023-10-08,Aurangabad,Rice,1899.26,1.45,22.38,54.44
2023-10-08,Nashik,Rice,1808.7,0.32,,56.26
2023-10-08,Aurangabad,Soybean,1618.71,0.41,23.67,61.38
2023-10-08,Kolhapur,Wheat,2220.89,0.42,24.37,65.82
2023-10-08,Kolhapur,Maize,2178.21,0.02,19.89,74.12
2023-10-08,Nagpur,Wheat,1241.89,1.22,20.2,59.07
2023-10-08,Nagpur,Cotton,1776.19,0.44,25.11,71.63
2023-10-08,Nashik,Wheat,1777.99,5.71,21.42,65.15
2023-10-08,Kolhapur,Rice,1646.57,0.84,23.43,61.42
2023-10-08,Aurangabad,Cotton,1248.54,0.62,24.45,56.17
2023-10-08,Pune,Wheat,1073.08,2.07,23.32,57.4
2023-10-08,Aurangabad,Maize,1202.52,1.06,25.22,60.76
2023-10-08,Pune,Cotton,2277.71,0.14,21.76,70.47
2023-10-08,Nagpur,Maize,2141.46,0.35,27.85,58.18
2023-10-08,Pune,Soybean,,0.11,24.61,71.79
2023-10-09,Nagpur,Rice,1719.06,1.79,23.35,62.41
2023-10-09,Nagpur,Wheat,990.78,0.25,22.1,65.29
2023-10-09,Aurangabad,Wheat,1326.49,0.5,20.88,59.22
2023-10-09,Nagpur,Soybean,2041.6,1.42,19.24,62.44
2023-10-09,Pune,Cotton,,2.05,23.02,71.17
2023-10-09,Kolhapur,Rice,1676.38,1.58,23.56,73.01
2023-10-09,Aurangabad,Rice,1855.64,1.51,20.66,70.24
2023-10-09,Nashik,Maize,1485.17,0.0,24.15,50.04
2023-10-09,Kolhapur,Soybean,1379.35,0.26,25.22,64.73
2023-10-09,Pune,Rice,1504.32,0.27,23.86,
2023-10-09,Aurangabad,Soybean,1469.4,1.0,20.94,58.55
2023-10-09,Nagpur,Cotton,1865.18,0.21,23.69,57.83
2023-10-09,Nashik,Rice,1707.62,0.23,23.56,59.46
2023-10-09,Nashik,Wheat,2035.64,2.03,24.28,56.29
2023-10-09,Kolhapur,Maize,2083.54,0.05,25.82,70.43
2023-10-09,Aurangabad,Maize,1176.88,0.02,22.45,66.67
2023-10-09,Pune,Wheat,1187.73,0.68,18.31,61.42
2023-10-09,Nashik,Soybean,1687.73,2.58,22.89,63.72
2023-10-09,Pune,Soybean,1300.56,0.78,21.63,53.86
2023-10-09,Kolhapur,Wheat,2153.68,0.83,24.04,59.04
2023-10-09,Aurangabad,Cotton,1195.79,0.46,23.94,62.09
2023-10-09,Nashik,Cotton,1407.9,0.95,24.25,54.89
2023-10-09,Pune,Maize,1552.57,1.1,21.97,65.16
2023-10-09,Kolhapur,Cotton,1651.15,0.82,24.25,64.82
2023-10-09,Nagpur,Maize,2166.57,0.95,26.14,65.54
2023-10-10,Nagpur,Maize,2154.06,0.05,20.63,62.61
2023-10-10,Aurangabad,Rice,1778.47,0.35,22.28,71.04
2023-10-10,Nagpur,Wheat,1168.59,0.25,24.5,57.31
2023-10-10,Aurangabad,Soybean,1715.73,0.43,23.85,61.79
2023-10-10,Nashik,Cotton,1371.15,2.79,25.5,65.06
2023-10-10,Pune,Soybean,1339.25,0.38,23.11,63.67
2023-10-10,Nashik,Rice,1636.44,0.22,26.03,61.95
2023-10-10,Nashik,Maize,1411.97,0.87,25.94,60.8
2023-10-10,Kolhapur,Wheat,2060.26,2.55,25.62,58.23
2023-10-10,Aurangabad,Wheat,1390.91,0.09,23.47,59.57
2023-10-10,Nashik,Wheat,1822.07,0.54,23.74,65.2
2023-10-10,Kolhapur,Rice,1709.18,0.45,25.75,57.31
2023-10-10,Kolhapur,Maize,2266.3,2.43,25.39,53.95
2023-10-10,Nagpur,Cotton,1578.11,0.14,21.77,64.33
2023-10-10,Pune,Maize,1552.37,1.64,23.72,58.34
2023-10-10,Aurangabad,Cotton,1408.24,0.04,24.56,62.19
2023-10-10,Pune,Rice,1491.47,1.87,23.79,49.18
2023-10-10,Kolhapur,Soybean,1537.05,0.01,20.34,63.05
2023-10-10,Aurangabad,Maize,1265.96,0.91,26.5,61.79
2023-10-10,Pune,Wheat,1118.9,1.21,23.44,75.9
2023-10-10,Pune,Cotton,,0.44,23.42,60.32
2023-10-10,Nashik,Soybean,1729.44,1.0,24.12,63.5
2023-10-10,Kolhapur,Cotton,1646.76,0.81,25.68,61.91
2023-10-10,Nagpur,Rice,1671.8,1.33,21.0,57.81
2023-10-10,Nagpur,Soybean,1982.86,1.53,20.22,61.22
2023-10-11,Pune,Soybean,1428.47,,23.99,57.87
2023-10-11,Nashik,Rice,1640.35,1.15,25.73,62.23
2023-10-11,Kolhapur,Cotton,1639.97,0.85,21.59,62.96
2023-10-11,Nagpur,Rice,1619.89,0.82,21.52,54.93
2023-10-11,Nagpur,Cotton,1735.51,2.13,25.68,60.98
2023-10-11,Pune,Wheat,1053.32,4.94,22.92,65.79
2023-10-11,Nashik,Soybean,1681.76,1.03,22.78,69.84
2023-10-11,Aurangabad,Soybean,1602.12,0.12,19.85,60.67
2023-10-11,Pune,Rice,1473.29,1.3,20.83,57.09
2023-10-11,Kolhapur,Maize,2183.72,0.44,24.52,59.24
2023-10-11,Nagpur,Maize,2225.77,0.18,27.6,
2023-10-11,Nashik,Maize,1516.49,0.41,21.09,58.38
2023-10-11,Kolhapur,Soybean,1470.71,0.17,23.18,58.84
2023-10-11,Aurangabad,Wheat,1288.36,1.28,23.6,61.68
2023-10-11,Nashik,Wheat,1970.11,0.4,26.34,63.27
2023-10-11,Kolhapur,Rice,1656.48,0.88,23.44,56.51
2023-10-11,Pune,Cotton,2364.42,0.98,25.23,70.56
2023-10-11,Nagpur,Wheat,1169.12,0.83,25.21,55.99
2023-10-11,Nagpur,Soybean,2056.66,0.32,24.59,66.52
2023-10-11,Aurangabad,Cotton,1510.95,1.14,19.39,57.91
2023-10-11,Nashik,Cotton,1374.07,4.53,20.71,62.93
2023-10-11,Aurangabad,Rice,1905.76,1.29,22.06,57.7
2023-10-11,Aurangabad,Maize,1365.35,0.18,24.78,61.25
2023-10-11,Pune,Maize,1543.59,0.18,21.75,61.76
2023-10-11,Kolhapur,Wheat,2144.7,0.31,24.6,59.64
2023-10-12,Aurangabad,Wheat,1331.5,0.15,20.4,52.24
2023-10-12,Nashik,Rice,1761.8,1.75,24.36,66.79
2023-10-12,Kolhapur,Cotton,1712.7,0.13,19.16,62.83
2023-10-12,Nagpur,Maize,2281.59,0.88,24.22,65.56
2023-10-12,Pune,Cotton,2368.69,0.17,24.12,67.58
2023-10-12,Nagpur,Wheat,1110.32,0.41,21.35,54.38
2023-10-12,Nagpur,Rice,1724.29,1.34,18.84,60.79
2023-10-12,Nashik,Soybean,1622.25,1.54,21.5,65.2
2023-10-12,Nashik,Wheat,1924.66,0.91,22.35,68.1
2023-10-12,Nagpur,Soybean,2042.66,0.48,22.5,69.37
2023-10-12,Pune,Soybean,,1.04,22.71,60.64
2023-10-12,Aurangabad,Maize,1274.91,2.52,21.6,65.4
2023-10-12,Aurangabad,Rice,1774.41,3.64,21.98,59.35
2023-10-12,Kolhapur,Soybean,1517.16,2.56,25.79,67.07
2023-10-12,Pune,Maize,1645.65,0.58,20.75,58.06
2023-10-12,Kolhapur,Rice,1516.06,0.52,,61.81
2023-10-12,Pune,Wheat,1117.09,0.14,24.62,58.55
2023-10-12,Nagpur,Cotton,1796.13,2.92,20.87,70.25
2023-10-12,Aurangabad,Soybean,,1.99,21.99,75.79
2023-10-12,Kolhapur,Wheat,2313.95,0.48,20.5,66.02
2023-10-12,Kolhapur,Maize,2211.51,0.35,23.76,58.12
2023-10-12,Aurangabad,Cotton,1502.36,0.2,21.7,51.96
2023-10-12,Nashik,Maize,1498.14,0.49,22.34,59.28
2023-10-12,Nashik,Cotton,1372.05,1.88,23.68,50.71
2023-10-12,Pune,Rice,1574.73,3.95,23.98,61.85
2023-10-13,Nashik,Cotton,,4.24,22.97,65.08
2023-10-13,Nagpur,Cotton,1762.17,0.5,24.21,65.92
2023-10-13,Nagpur,Soybean,2101.26,0.27,19.82,53.5
2023-10-13,Aurangabad,Cotton,1466.27,0.43,23.62,74.41
2023-10-13,Kolhapur,Soybean,1535.37,0.24,25.14,54.99
2023-10-13,Aurangabad,Soybean,1554.11,0.88,24.31,59.64
2023-10-13,Nashik,Wheat,2031.41,1.7,25.84,65.0
2023-10-13,Nashik,Soybean,1766.68,0.12,21.36,52.34
2023-10-13,Kolhapur,Cotton,1782.99,0.43,21.68,65.52
2023-10-13,Nagpur,Maize,2050.96,1.05,23.32,62.69
2023-10-13,Kolhapur,Maize,2284.46,0.54,,66.9
2023-10-13,Nashik,Rice,1667.78,1.26,23.66,64.19
2023-10-13,Pune,Maize,,0.68,22.99,59.94
2023-10-13,Nashik,Maize,1292.91,0.3,19.71,56.99
2023-10-13,Kolhapur,Rice,1640.14,0.41,23.05,55.36
2023-10-13,Aurangabad,Maize,1313.67,0.13,21.89,68.05
2023-10-13,Nagpur,Rice,1670.87,0.38,24.35,60.8
2023-10-13,Aurangabad,Rice,1828.41,0.08,23.54,55.25
2023-10-13,Nagpur,Wheat,1196.03,0.6,24.69,50.78
2023-10-13,Pune,Cotton,2418.5,0.23,22.23,57.93
2023-10-13,Kolhapur,Wheat,2166.44,2.22,24.97,
2023-10-13,Aurangabad,Wheat,1176.66,2.03,22.95,53.51
2023-10-13,Pune,Rice,1484.05,0.17,25.3,65.55
2023-10-13,Pune,Wheat,1060.42,0.32,26.76,64.87
2023-10-13,Pune,Soybean,1282.28,0.26,19.94,64.91
2023-10-14,Pune,Soybean,1368.0,2.48,20.02,53.07
2023-10-14,Nashik,Wheat,1865.7,0.65,25.77,59.45
2023-10-14,Kolhapur,Wheat,2134.23,2.26,20.77,63.46
2023-10-14,Kolhapur,Cotton,1584.21,0.85,24.82,68.37
2023-10-14,Aurangabad,Wheat,1370.9,0.52,22.92,61.77
2023-10-14,Pune,Cotton,2217.36,4.82,22.64,53.81
2023-10-14,Aurangabad,Maize,1430.85,0.08,22.16,60.64
2023-10-14,Pune,Maize,1721.35,0.37,26.09,55.76
2023-10-14,Nagpur,Soybean,2066.58,0.04,23.26,49.31
2023-10-14,Aurangabad,Cotton,1463.68,0.86,24.98,62.3
2023-10-14,Nagpur,Wheat,1162.11,0.72,23.21,58.45
2023-10-14,Kolhapur,Rice,1498.48,1.3,21.92,55.68
2023-10-14,Nashik,Cotton,1271.57,1.04,21.77,65.58
2023-10-14,Aurangabad,Soybean,1597.34,1.76,20.22,62.37
2023-10-14,Kolhapur,Soybean,1356.55,0.88,22.86,
2023-10-14,Pune,Wheat,1224.01,0.5,25.16,62.81
2023-10-14,Nashik,Maize,1466.99,0.75,22.84,60.54
2023-10-14,Nagpur,Cotton,1773.28,1.44,23.49,70.58
2023-10-14,Nashik,Soybean,1623.03,0.74,21.63,60.17
2023-10-14,Nashik,Rice,1690.52,1.04,,63.7
2023-10-14,Aurangabad,Rice,1718.08,1.69,21.21,67.74
2023-10-14,Kolhapur,Maize,2182.54,0.53,25.36,63.7
2023-10-14,Pune,Rice,1429.85,0.26,25.92,53.91
2023-10-14,Nagpur,Maize,2257.14,0.76,23.94,52.31
2023-10-14,Nagpur,Rice,1636.5,0.22,24.39,66.87
2023-10-15,Aurangabad,Wheat,1332.41,2.09,26.91,61.43
2023-10-15,Kolhapur,Cotton,1757.12,0.28,20.84,
2023-10-15,Nashik,Rice,1743.76,2.48,22.87,62.99
2023-10-15,Nashik,Soybean,1702.96,3.2,22.07,63.0
2023-10-15,Pune,Maize,1648.37,0.66,22.24,
2023-10-15,Aurangabad,Cotton,1438.25,0.58,23.23,62.07
2023-10-15,Pune,Rice,1561.14,0.24,22.25,54.0
2023-10-15,Kolhapur,Soybean,1514.7,3.44,20.75,60.47
2023-10-15,Aurangabad,Soybean,1736.2,0.65,21.34,64.42
2023-10-15,Aurangabad,Maize,1231.88,1.04,21.05,64.74
2023-10-15,Nagpur,Cotton,1701.88,1.63,22.57,61.97
2023-10-15,Kolhapur,Wheat,2013.34,0.27,24.72,63.2
2023-10-15,Kolhapur,Maize,2282.12,0.27,22.64,58.33
2023-10-15,Nashik,Wheat,1934.88,1.34,21.4,60.04
2023-10-15,Kolhapur,Rice,1705.38,,20.48,53.1
2023-10-15,Nagpur,Rice,1679.92,1.85,19.63,62.05
2023-10-15,Nashik,Maize,1605.63,0.26,22.73,51.82
2023-10-15,Pune,Wheat,1294.1,0.55,22.21,62.54
2023-10-15,Nagpur,Soybean,1939.53,0.68,22.19,58.36
2023-10-15,Nagpur,Maize,2249.74,1.22,20.83,56.01
2023-10-15,Nagpur,Wheat,1167.32,2.54,25.04,49.22
2023-10-15,Nashik,Cotton,1225.09,0.1,20.6,57.41
2023-10-15,Pune,Soybean,1473.58,0.52,,55.69
2023-10-15,Pune,Cotton,2496.68,1.4,22.11,60.03
2023-10-15,Aurangabad,Rice,1797.98,0.9,24.39,59.7
2023-10-16,Nashik,Cotton,1452.89,0.09,22.76,59.85
2023-10-16,Nagpur,Rice,1683.48,1.71,19.56,53.18
2023-10-16,Pune,Cotton,2293.94,3.27,20.77,59.39
2023-10-16,Nashik,Rice,1769.35,0.06,22.47,66.48
2023-10-16,Pune,Rice,1616.72,1.57,27.6,66.06
2023-10-16,Pune,Soybean,1411.27,1.13,23.75,60.24
2023-10-16,Kolhapur,Cotton,1800.55,0.7,21.66,
2023-10-16,Kolhapur,Rice,1693.87,0.48,22.02,56.51
2023-10-16,Kolhapur,Wheat,2181.89,1.23,23.48,59.98
2023-10-16,Nagpur,Wheat,1091.38,0.23,24.96,56.54
2023-10-16,Nashik,Wheat,1795.06,0.02,23.3,65.19
2023-10-16,Aurangabad,Maize,1090.34,1.57,,61.03
2023-10-16,Nashik,Soybean,1646.39,0.45,22.04,65.49
2023-10-16,Kolhapur,Soybean,1584.06,0.08,19.76,63.34
2023-10-16,Aurangabad,Rice,1914.05,0.48,22.84,53.64
2023-10-16,Nagpur,Maize,2201.63,1.57,22.99,54.61
2023-10-16,Aurangabad,Wheat,1236.32,0.73,22.61,63.9
2023-10-16,Nagpur,Soybean,,0.79,,55.83
2023-10-16,Nagpur,Cotton,1830.84,0.15,20.65,56.82
2023-10-16,Aurangabad,Cotton,1607.06,1.21,24.93,51.6
2023-10-16,Kolhapur,Maize,2241.0,0.1,23.35,62.89
2023-10-16,Aurangabad,Soybean,1700.66,1.03,23.22,62.26
2023-10-16,Pune,Maize,1499.13,0.38,24.48,63.03
2023-10-16,Pune,Wheat,,0.53,20.38,63.46
2023-10-16,Nashik,Maize,1529.69,0.14,23.81,60.25
2023-10-17,Nashik,Wheat,1776.87,2.6,22.02,58.25
2023-10-17,Pune,Wheat,1152.85,2.38,27.59,72.19
2023-10-17,Nashik,Maize,1545.23,2.21,21.44,48.98
2023-10-17,Nagpur,Rice,1553.4,1.33,22.3,62.07
2023-10-17,Kolhapur,Rice,1626.93,0.46,23.23,56.62
2023-10-17,Pune,Soybean,1382.75,1.3,23.12,68.42
2023-10-17,Kolhapur,Maize,2283.6,0.11,21.83,63.96
2023-10-17,Pune,Rice,1336.78,0.21,18.32,53.29
2023-10-17,Nagpur,Maize,2424.15,0.18,21.82,65.3
2023-10-17,Nashik,Cotton,1288.91,1.65,25.11,60.31
2023-10-17,Aurangabad,Rice,1900.06,1.56,21.88,54.12
2023-10-17,Nashik,Soybean,1768.64,0.35,25.58,60.7
2023-10-17,Kolhapur,Soybean,1535.26,1.65,24.22,70.37
2023-10-17,Nagpur,Cotton,1606.89,2.8,17.14,59.53
2023-10-17,Aurangabad,Maize,1178.48,0.32,20.43,56.52
2023-10-17,Aurangabad,Wheat,1241.22,0.6,24.19,59.07
2023-10-17,Nagpur,Soybean,1889.48,2.73,20.96,60.44
2023-10-17,Kolhapur,Cotton,1558.19,0.81,20.88,61.34
2023-10-17,Aurangabad,Cotton,1433.91,1.86,21.09,65.11
2023-10-17,Pune,Cotton,2316.08,0.35,20.67,61.31
2023-10-17,Pune,Maize,1574.35,0.45,20.75,63.88
2023-10-17,Nagpur,Wheat,1111.05,0.62,23.24,72.03
2023-10-17,Aurangabad,Soybean,1556.44,2.52,22.17,67.46
2023-10-17,Nashik,Rice,1651.3,0.18,25.33,58.57
2023-10-17,Kolhapur,Wheat,2194.73,0.54,23.58,54.9
2023-10-18,Nagpur,Maize,2153.8,1.08,21.57,57.35
2023-10-18,Kolhapur,Maize,2291.35,0.91,22.32,
2023-10-18,Nagpur,Cotton,1724.06,1.65,19.09,65.51
2023-10-18,Aurangabad,Soybean,1586.56,1.38,25.84,61.88
2023-10-18,Nagpur,Soybean,1900.59,1.24,26.41,63.93
2023-10-18,Kolhapur,Soybean,1469.52,0.91,21.22,51.45
2023-10-18,Nagpur,Rice,1830.68,0.3,22.46,66.29
2023-10-18,Aurangabad,Wheat,1143.97,0.45,23.18,60.77
2023-10-18,Pune,Cotton,,0.18,24.34,60.59
2023-10-18,Aurangabad,Cotton,1498.18,0.19,21.06,65.47
2023-10-18,Nashik,Maize,1397.93,0.5,21.76,56.7
2023-10-18,Aurangabad,Maize,1280.5,0.36,21.86,63.65
2023-10-18,Nagpur,Wheat,1218.5,1.54,21.63,57.29
2023-10-18,Nashik,Wheat,1980.73,1.49,21.78,56.66
2023-10-18,Nashik,Soybean,1589.11,0.92,24.14,60.82
2023-10-18,Pune,Soybean,1398.07,1.15,23.5,68.27
2023-10-18,Kolhapur,Cotton,1657.34,2.86,21.91,62.98
2023-10-18,Nashik,Rice,1587.77,0.54,25.41,58.98
2023-10-18,Nashik,Cotton,1317.42,0.27,21.81,63.65
2023-10-18,Kolhapur,Rice,1624.75,2.04,22.53,55.22
2023-10-18,Aurangabad,Rice,1859.73,,23.28,
2023-10-18,Pune,Wheat,1157.22,1.25,22.41,55.35
2023-10-18,Pune,Rice,1680.59,0.07,23.0,59.16
2023-10-18,Kolhapur,Wheat,2151.04,2.75,21.41,58.08
2023-10-18,Pune,Maize,1566.93,1.11,19.72,
2023-10-19,Nashik,Soybean,1708.26,0.25,22.73,60.41
2023-10-19,Kolhapur,Soybean,1387.05,0.39,23.4,58.55
2023-10-19,Nagpur,Cotton,1747.09,1.56,22.89,54.69
2023-10-19,Pune,Wheat,1240.73,0.94,22.17,63.12
2023-10-19,Pune,Soybean,1456.35,2.34,21.58,68.26
2023-10-19,Aurangabad,Maize,1182.11,0.44,23.06,57.16
2023-10-19,Kolhapur,Maize,2256.14,0.51,22.37,63.06
2023-10-19,Nagpur,Soybean,2147.68,2.72,19.45,67.78
2023-10-19,Aurangabad,Soybean,1591.71,0.43,25.48,58.7
2023-10-19,Aurangabad,Cotton,1397.24,0.33,21.39,61.95
2023-10-19,Pune,Maize,1610.57,1.0,23.04,
2023-10-19,Aurangabad,Rice,2013.05,0.41,20.29,68.57
2023-10-19,Kolhapur,Wheat,2136.28,1.32,19.97,69.96
2023-10-19,Aurangabad,Wheat,1290.79,0.06,22.65,64.8
2023-10-19,Nagpur,Rice,1648.56,0.42,24.65,60.58
2023-10-19,Nashik,Maize,1465.2,,23.39,57.63
2023-10-19,Nashik,Wheat,1791.35,0.5,22.63,61.5
2023-10-19,Nashik,Cotton,1217.3,0.06,24.64,51.77
2023-10-19,Kolhapur,Rice,1610.55,0.19,25.1,58.9
2023-10-19,Pune,Cotton,2249.29,0.7,18.48,60.87
2023-10-19,Pune,Rice,1410.21,6.54,19.31,64.44
2023-10-19,Nagpur,Wheat,1065.74,0.23,22.75,63.89
2023-10-19,Nagpur,Maize,2126.03,0.83,24.06,63.8
2023-10-19,Kolhapur,Cotton,1593.8,0.28,20.04,58.16
2023-10-19,Nashik,Rice,1617.92,0.47,21.85,50.84
2023-10-20,Nagpur,Soybean,2094.69,0.33,20.15,60.13
2023-10-20,Aurangabad,Wheat,1366.23,,23.65,48.63
2023-10-20,Nashik,Soybean,1741.93,0.81,25.71,61.85
2023-10-20,Pune,Soybean,1428.39,0.26,23.46,49.24
2023-10-20,Pune,Wheat,1240.19,0.37,21.94,55.66
2023-10-20,Nagpur,Rice,1651.35,0.48,20.62,61.79
2023-10-20,Nashik,Wheat,1917.08,0.48,20.41,52.92
2023-10-20,Nashik,Maize,1441.69,0.26,22.42,50.99
2023-10-20,Kolhapur,Wheat,2354.94,0.68,21.68,65.26
2023-10-20,Aurangabad,Maize,1324.06,1.45,23.1,55.22
2023-10-20,Aurangabad,Cotton,1363.13,0.21,21.82,60.83
2023-10-20,Nashik,Rice,1809.82,0.54,22.46,65.71
2023-10-20,Pune,Rice,1417.51,0.03,22.17,61.11
2023-10-20,Nagpur,Cotton,1692.51,2.58,22.82,59.9
2023-10-20,Pune,Maize,1678.8,0.26,25.5,72.57
2023-10-20,Aurangabad,Soybean,1425.19,0.4,22.4,62.86
2023-10-20,Nashik,Cotton,1246.42,0.64,24.28,57.23
2023-10-20,Nagpur,Maize,2370.55,0.13,21.46,70.96
2023-10-20,Nagpur,Wheat,1099.4,0.09,23.96,61.1
2023-10-20,Pune,Cotton,2290.41,0.68,25.22,63.16
2023-10-20,Kolhapur,Rice,1610.22,0.48,23.88,48.55
2023-10-20,Kolhapur,Cotton,1724.63,0.58,19.02,58.42
2023-10-20,Aurangabad,Rice,1886.92,0.69,22.0,59.47
2023-10-20,Kolhapur,Soybean,1541.97,0.45,24.3,49.45
2023-10-20,Kolhapur,Maize,2209.22,2.33,23.21,61.77
2023-10-21,Pune,Rice,1395.99,1.8,20.8,57.69
2023-10-21,Aurangabad,Soybean,1564.15,,25.75,62.04
2023-10-21,Aurangabad,Cotton,1366.44,0.69,18.29,61.23
2023-10-21,Nagpur,Soybean,2001.74,1.29,18.38,65.38
2023-10-21,Nashik,Cotton,1230.82,0.38,17.56,
2023-10-21,Aurangabad,Rice,1782.61,0.61,20.51,58.21
2023-10-21,Pune,Soybean,1388.92,0.09,22.51,54.82
2023-10-21,Pune,Wheat,1139.33,1.74,22.24,64.17
2023-10-21,Nagpur,Maize,2036.85,0.26,22.04,64.18
2023-10-21,Nagpur,Wheat,1030.18,0.02,24.33,67.16
2023-10-21,Kolhapur,Maize,2257.41,0.62,20.84,54.77
2023-10-21,Nashik,Rice,1706.06,0.23,,59.8
2023-10-21,Pune,Cotton,2441.43,0.19,21.15,54.09
2023-10-21,Nashik,Maize,1457.4,0.37,22.65,66.61
2023-10-21,Pune,Maize,,2.28,22.26,62.01
2023-10-21,Aurangabad,Maize,1166.8,0.3,22.24,58.14
2023-10-21,Kolhapur,Wheat,2198.01,1.7,22.43,64.36
2023-10-21,Kolhapur,Rice,1691.01,2.19,24.32,64.21
2023-10-21,Nagpur,Rice,1505.01,0.2,20.51,50.45
2023-10-21,Aurangabad,Wheat,1274.65,0.71,18.95,55.99
2023-10-21,Nashik,Wheat,,0.11,18.65,61.83
2023-10-21,Kolhapur,Cotton,,3.99,20.96,66.27
2023-10-21,Kolhapur,Soybean,1652.67,0.03,20.3,63.2
2023-10-21,Nashik,Soybean,1740.79,0.17,21.61,59.67
2023-10-21,Nagpur,Cotton,1741.82,0.44,24.9,57.02
2023-10-22,Aurangabad,Wheat,1364.34,2.31,21.52,59.23
2023-10-22,Nashik,Rice,1601.94,0.16,18.47,74.8
2023-10-22,Nashik,Maize,1417.73,1.47,23.4,60.68
2023-10-22,Kolhapur,Soybean,1556.83,0.3,21.0,66.05
2023-10-22,Pune,Rice,1496.95,0.45,22.71,55.73
2023-10-22,Kolhapur,Rice,1589.97,0.02,17.63,57.23
2023-10-22,Nagpur,Rice,1657.16,1.43,21.92,65.83
2023-10-22,Aurangabad,Soybean,1600.69,0.65,18.84,64.25
2023-10-22,Aurangabad,Cotton,1551.65,0.08,21.65,55.63
2023-10-22,Kolhapur,Wheat,2230.08,6.16,22.84,75.57
2023-10-22,Nagpur,Soybean,2047.06,0.91,20.46,59.19
2023-10-22,Aurangabad,Maize,1167.72,0.09,17.82,62.95
2023-10-22,Pune,Maize,1608.96,1.99,23.35,63.15
2023-10-22,Pune,Cotton,2443.97,1.32,20.15,63.11
2023-10-22,Nashik,Cotton,1282.14,0.89,19.97,64.56
2023-10-22,Nashik,Soybean,1805.82,0.87,22.64,58.6
2023-10-22,Nagpur,Wheat,1141.02,0.11,21.13,56.42
2023-10-22,Nagpur,Maize,2052.82,0.54,22.35,58.34
2023-10-22,Kolhapur,Maize,2135.23,,21.45,57.6
2023-10-22,Nashik,Wheat,1997.61,1.69,20.63,63.7
2023-10-22,Pune,Soybean,1430.37,0.06,20.41,55.0
2023-10-22,Aurangabad,Rice,1845.12,,21.23,54.81
2023-10-22,Nagpur,Cotton,1583.7,2.18,21.78,56.74
2023-10-22,Pune,Wheat,1170.09,3.1,21.4,57.89
2023-10-22,Kolhapur,Cotton,1613.17,0.21,21.15,63.35
2023-10-23,Pune,Cotton,2343.64,0.45,23.03,58.16
2023-10-23,Nagpur,Wheat,1312.27,0.32,24.16,60.49
2023-10-23,Nashik,Maize,1361.41,0.02,23.01,56.23
2023-10-23,Aurangabad,Soybean,1512.61,2.53,19.47,
2023-10-23,Pune,Soybean,1259.7,2.1,22.58,61.41
2023-10-23,Pune,Wheat,1203.44,1.72,20.4,59.29
